account,symbol,execution_price,size,side,time,closedPnL,leverage
TRD_014,BTCUSDT,34468.90504359639,1.2678254900284012,LONG,2025-09-05 07:54:00,-380.6146886760367,10
TRD_030,BNBUSDT,50731.23913397078,0.33946692791451394,LONG,2025-09-05 13:20:00,331.97629888558583,10
TRD_039,BTCUSDT,47477.66866431988,0.636349911922341,SHORT,2025-09-05 22:16:00,404.65003687975735,1
TRD_027,BNBUSDT,59218.1972720583,1.4693869625419649,SHORT,2025-09-06 00:40:00,-271.25073308267287,50
TRD_047,BNBUSDT,33461.658928715806,1.47938094222377,LONG,2025-09-06 02:35:00,14.234075242945076,50
TRD_016,SOLUSDT,52677.1073353267,1.9741474131148287,LONG,2025-09-06 03:37:00,849.3716082895528,20
TRD_006,ETHUSDT,34548.77528744327,1.25768000802059,SHORT,2025-09-06 14:50:00,-494.89567285518785,5
TRD_033,ETHUSDT,49337.63098730602,1.8000949242909519,SHORT,2025-09-06 18:18:00,287.46538402212974,20
TRD_044,ETHUSDT,50251.54838426043,0.11861481807315884,LONG,2025-09-06 18:19:00,41.05556585821583,20
TRD_018,ETHUSDT,26091.95556772444,1.1367824661731905,LONG,2025-09-06 18:56:00,645.3423605934072,100
TRD_016,SOLUSDT,47431.65553431331,1.8404975691573693,LONG,2025-09-06 21:01:00,-6.867140573113428,100
TRD_012,BNBUSDT,20596.914997709126,0.5816160280046091,LONG,2025-09-07 01:18:00,352.87652955589147,5
TRD_020,ETHUSDT,45060.53756873458,0.31820444155047634,SHORT,2025-09-07 02:13:00,-790.2593807043157,1
TRD_045,BNBUSDT,54876.09443040375,0.707515218592553,SHORT,2025-09-07 06:27:00,-1062.0829855978009,5
TRD_040,SOLUSDT,23641.636449499434,1.586549972816095,SHORT,2025-09-07 07:20:00,-514.6194605894206,5
TRD_029,BTCUSDT,66935.54082085135,0.1785546212158181,SHORT,2025-09-07 12:44:00,-210.77286155401063,20
TRD_030,SOLUSDT,42937.776599472716,1.204673930154478,LONG,2025-09-07 13:08:00,-167.08694826960672,20
TRD_026,ETHUSDT,66920.81378120309,0.2799068956301102,SHORT,2025-09-08 00:59:00,556.1395404092061,20
TRD_022,BTCUSDT,25369.921184556624,0.87670955867902,LONG,2025-09-08 02:38:00,-186.4942369977595,5
TRD_033,SOLUSDT,67495.12972097674,1.9322942330877948,LONG,2025-09-08 07:56:00,21.913106689454004,5
TRD_039,SOLUSDT,25459.854971267334,0.3983370969953041,SHORT,2025-09-08 08:33:00,79.7804791230721,1
TRD_047,BNBUSDT,43074.7899225668,0.07769293220360435,SHORT,2025-09-08 11:00:00,-305.7509337712244,10
TRD_029,SOLUSDT,66899.60333634328,0.8601346445663048,LONG,2025-09-08 14:55:00,0.8471331406224376,20
TRD_022,BTCUSDT,31635.410019443574,1.1596142195034083,SHORT,2025-09-08 16:36:00,535.5805212657039,50
TRD_045,SOLUSDT,21739.249042936703,0.6020602927124754,LONG,2025-09-08 22:43:00,159.5956079541919,5
TRD_013,ETHUSDT,59655.53375141104,1.088118326719618,LONG,2025-09-09 01:04:00,306.60367798122115,50
TRD_009,BNBUSDT,49794.181883450496,1.9072698730414543,SHORT,2025-09-09 03:38:00,176.6101503160725,5
TRD_024,BTCUSDT,45696.05964507203,0.6304238669580796,LONG,2025-09-09 07:16:00,833.5620833180719,10
TRD_015,BTCUSDT,21717.169217660918,0.6257597920865887,SHORT,2025-09-09 10:17:00,-516.2000673213907,5
TRD_036,SOLUSDT,52661.56344034226,0.9707081167830991,SHORT,2025-09-09 11:31:00,1260.3086939821467,1
TRD_013,ETHUSDT,28581.167594228238,1.0354795084237953,SHORT,2025-09-09 16:53:00,508.17093549212314,100
TRD_027,BNBUSDT,66559.83401023477,0.012718192491419582,LONG,2025-09-09 16:57:00,599.0696226928376,20
TRD_044,BTCUSDT,54286.3475537841,1.2355915110976312,SHORT,2025-09-09 20:14:00,664.9772318918674,1
TRD_037,BNBUSDT,55351.69440169183,1.9947411238427746,LONG,2025-09-09 22:55:00,528.1718264842344,5
TRD_007,SOLUSDT,31629.013630564023,0.5910960184462085,SHORT,2025-09-10 01:43:00,-635.0548270475834,5
TRD_008,ETHUSDT,64037.69190283592,1.265311992070393,LONG,2025-09-10 02:43:00,-556.5033363029539,1
TRD_037,SOLUSDT,46886.628539160054,0.019197093517673312,LONG,2025-09-10 12:55:00,359.60482392563796,10
TRD_041,BNBUSDT,62854.208890711525,1.2126099584708274,LONG,2025-09-11 00:12:00,298.7898358617589,10
TRD_014,SOLUSDT,33547.3737416138,0.8996659357613577,LONG,2025-09-11 10:55:00,452.9009878385649,5
TRD_012,BNBUSDT,57773.085654912305,1.0652833753947006,LONG,2025-09-11 11:07:00,33.32269183506207,1
TRD_036,BTCUSDT,48728.34518300237,1.0923708853098435,SHORT,2025-09-12 02:44:00,-648.643481826208,5
TRD_040,BTCUSDT,22420.965290529082,0.3621364089067089,LONG,2025-09-12 04:01:00,-45.06383969062405,5
TRD_017,SOLUSDT,40267.116188664346,1.5422365625397878,SHORT,2025-09-12 04:53:00,380.6818973980565,20
TRD_040,BTCUSDT,29195.52325617324,1.1153845458105747,SHORT,2025-09-12 09:48:00,-116.58567421277769,100
TRD_029,BNBUSDT,37958.679393937804,0.5476869743990184,SHORT,2025-09-12 10:16:00,7.6216832195811115,1
TRD_027,BTCUSDT,39167.58171326113,1.8753892776652104,SHORT,2025-09-12 14:19:00,25.02656003151383,5
TRD_001,ETHUSDT,43746.41765141924,0.035419682908071494,LONG,2025-09-12 15:41:00,-251.00367399403768,5
TRD_034,ETHUSDT,50014.522136423155,1.4546150558595805,SHORT,2025-09-12 17:57:00,-396.9545686893547,1
TRD_004,SOLUSDT,48548.882624909966,0.7686580194576366,SHORT,2025-09-12 23:55:00,1064.1877369160165,5
TRD_024,SOLUSDT,21949.570235249754,1.0498642143095007,SHORT,2025-09-13 03:48:00,789.3000220167283,50
TRD_021,SOLUSDT,57534.46092443609,0.5901044013967074,SHORT,2025-09-13 09:21:00,545.0711683436745,20
TRD_033,SOLUSDT,67459.19422363842,0.6492918307640729,SHORT,2025-09-13 22:36:00,217.51554743515908,1
TRD_007,BNBUSDT,37434.06444924833,0.04018076707569378,SHORT,2025-09-13 23:48:00,-492.3503029491544,5
TRD_001,BNBUSDT,28987.345066912927,1.4623917265366855,LONG,2025-09-14 06:28:00,453.6510853642432,5
TRD_041,ETHUSDT,47000.07815576927,1.4244888374934297,LONG,2025-09-14 08:37:00,567.6547881877973,1
TRD_003,BNBUSDT,55245.64641220721,1.312172818810372,LONG,2025-09-14 08:49:00,-162.23756841537627,10
TRD_044,BTCUSDT,53945.244726383164,1.7571218543621758,SHORT,2025-09-14 18:22:00,-523.8503305659405,10
TRD_015,ETHUSDT,50605.478875042914,1.8035224853112837,SHORT,2025-09-14 18:56:00,223.4599381649564,5
TRD_031,SOLUSDT,27311.61260641043,1.1173241956562583,SHORT,2025-09-14 22:48:00,543.9573485335653,50
TRD_016,SOLUSDT,61841.244720149916,1.3727987492134548,LONG,2025-09-15 10:47:00,-310.0197382231261,10
TRD_010,BNBUSDT,41281.078120940765,0.031886818130214996,SHORT,2025-09-15 20:12:00,274.3548169761859,5
TRD_029,ETHUSDT,31073.4291515935,1.6942226871616453,SHORT,2025-09-15 22:48:00,-443.71997833973074,5
TRD_006,BNBUSDT,24313.307053154826,1.6346627140177001,LONG,2025-09-16 02:24:00,-558.3396964579827,1
TRD_029,BNBUSDT,40835.95574865245,0.05029475066275486,SHORT,2025-09-16 03:52:00,112.4333767199407,10
TRD_017,BNBUSDT,50898.65234236537,1.0902221813160193,LONG,2025-09-16 04:50:00,-397.1938608672099,10
TRD_022,ETHUSDT,53268.88545757539,1.8142445851701663,SHORT,2025-09-16 07:25:00,225.04296647346735,50
TRD_024,SOLUSDT,68136.84556986284,0.3709620941922481,SHORT,2025-09-16 08:44:00,-797.7167776191765,50
TRD_017,BTCUSDT,27657.40418318787,0.7117633938986253,SHORT,2025-09-16 08:52:00,-418.51679074266474,20
TRD_021,SOLUSDT,69288.68325987761,0.6687968202521754,LONG,2025-09-16 22:05:00,524.5526634361885,10
TRD_050,ETHUSDT,52733.794028611395,0.7183215460455055,SHORT,2025-09-17 07:24:00,356.2576542051524,10
TRD_011,SOLUSDT,42711.45288536007,0.09335320060565315,LONG,2025-09-17 14:13:00,219.52031603056,20
TRD_007,SOLUSDT,64409.71129240796,0.5652451906930791,SHORT,2025-09-17 15:59:00,-212.74083374013108,1
TRD_042,BTCUSDT,54723.98709766964,0.5967640622734689,LONG,2025-09-17 21:51:00,16.854883650646237,5
TRD_039,SOLUSDT,37435.86074285076,1.7330853764942862,SHORT,2025-09-17 22:46:00,-102.3803579839437,1
TRD_005,SOLUSDT,64204.28482882308,0.7107108541920881,LONG,2025-09-18 03:06:00,1176.8873203138123,10
TRD_044,SOLUSDT,53330.772840976744,0.8999613123881672,LONG,2025-09-18 04:19:00,168.2177059169054,20
TRD_048,BNBUSDT,54941.867789710974,0.7676687391619734,SHORT,2025-09-18 11:53:00,-373.3045612349925,5
TRD_021,ETHUSDT,64819.49440430131,0.2501401647071477,LONG,2025-09-18 16:58:00,-30.456910565308362,20
TRD_018,ETHUSDT,42420.81039845276,1.9808099478739918,LONG,2025-09-18 17:13:00,-830.2675126845648,5
TRD_035,BTCUSDT,52845.20529798783,1.6533921295024143,LONG,2025-09-19 01:17:00,-941.8890893374241,50
TRD_020,BNBUSDT,57234.45108188902,1.08643141098446,SHORT,2025-09-19 02:22:00,741.3570012588049,10
TRD_015,BNBUSDT,42697.00290653908,0.9579653438344511,LONG,2025-09-19 03:52:00,146.84426043182765,100
TRD_005,SOLUSDT,24172.60578688967,1.3020169036713882,SHORT,2025-09-19 06:35:00,-215.7941067743596,5
TRD_013,ETHUSDT,58571.98845471803,0.6595979855612439,LONG,2025-09-19 20:18:00,-3.260573121982098,50
TRD_012,BTCUSDT,22390.81763716809,0.11006291200541228,LONG,2025-09-20 00:09:00,-42.08385421448374,5
TRD_021,BNBUSDT,55895.72008613691,0.8145904590932275,LONG,2025-09-20 04:26:00,43.79505336970068,10
TRD_037,SOLUSDT,65543.76042622764,1.9681153790416428,LONG,2025-09-20 04:43:00,583.8738483731568,1
TRD_006,BTCUSDT,37348.44991850092,0.3728701436966683,SHORT,2025-09-20 08:50:00,277.71863072710784,20
TRD_007,BNBUSDT,25103.08925689134,1.060133531384415,SHORT,2025-09-20 13:12:00,-194.7920919871407,100
TRD_026,BTCUSDT,31643.199489542058,0.02695757867994155,LONG,2025-09-20 22:27:00,-864.4401184975263,20
TRD_042,BNBUSDT,48114.07820626962,0.2528427152053837,SHORT,2025-09-20 22:35:00,-491.15563390248997,10
TRD_048,BTCUSDT,67132.98715530432,1.178511483929563,SHORT,2025-09-21 08:55:00,389.22807135142483,5
TRD_008,BNBUSDT,45614.13649430584,0.6018537197205915,LONG,2025-09-21 09:23:00,791.0488124459121,5
TRD_009,BNBUSDT,25636.864409834812,1.8123121280566434,LONG,2025-09-21 10:35:00,-428.9731384903902,5
TRD_027,BTCUSDT,51389.1586858169,0.8182778342548972,LONG,2025-09-21 11:30:00,-504.55601328829675,5
TRD_004,BNBUSDT,56642.24683939707,0.4239868582907945,LONG,2025-09-21 16:19:00,-206.1913889391069,20
TRD_021,BNBUSDT,39664.18349963955,1.09572762087656,LONG,2025-09-21 17:34:00,902.203096560573,50
TRD_031,BNBUSDT,56075.703217270726,1.5919975340001657,LONG,2025-09-21 18:22:00,83.85100686654584,50
TRD_021,BTCUSDT,36241.14075695949,0.048645195432815674,SHORT,2025-09-21 23:39:00,-371.13109078544426,5
TRD_040,BTCUSDT,59454.50757982067,1.0159850360737823,LONG,2025-09-22 00:11:00,-170.56600014832844,10
TRD_025,BNBUSDT,37053.60797850345,1.549118847887021,LONG,2025-09-22 03:03:00,-254.0927313503222,10
TRD_039,BNBUSDT,32805.3545800313,0.21614142271773804,LONG,2025-09-22 03:45:00,362.0666460649521,10
TRD_015,BTCUSDT,63959.07029457875,1.8065690526769593,SHORT,2025-09-22 07:31:00,986.7408678545738,1
TRD_035,SOLUSDT,47423.67105876981,0.5363896458340303,LONG,2025-09-22 07:49:00,75.41592645994905,20
TRD_049,BNBUSDT,34257.814437084235,0.3495011793485253,SHORT,2025-09-22 13:37:00,556.8775310435161,5
TRD_043,SOLUSDT,66754.34448235336,1.1826195850763224,SHORT,2025-09-22 14:23:00,-663.0341310655552,5
TRD_041,BTCUSDT,54542.55877330246,0.3583119801778776,SHORT,2025-09-22 16:22:00,1180.502788454014,20
TRD_037,BNBUSDT,31035.019982778358,1.3626060255386525,LONG,2025-09-22 19:40:00,-659.5396732774961,100
TRD_042,SOLUSDT,50732.11772963903,0.9853031431768756,SHORT,2025-09-23 02:46:00,615.9234170871782,20
TRD_047,BTCUSDT,63517.94156445123,0.22881236390673806,LONG,2025-09-23 08:01:00,179.3107077310575,1
TRD_028,SOLUSDT,54807.65712700287,1.8258553678182756,LONG,2025-09-23 08:44:00,-619.0522884433833,5
TRD_014,ETHUSDT,32237.95753800652,1.349678765827465,LONG,2025-09-23 09:30:00,427.2261018342759,5
TRD_004,BTCUSDT,52442.41643472574,1.0965261228021983,LONG,2025-09-23 10:05:00,-4.540340620654311,100
TRD_020,ETHUSDT,50957.968636010046,0.7549378245467602,SHORT,2025-09-23 14:51:00,-445.8615180698662,5
TRD_034,BTCUSDT,61042.183178934436,0.2783712102942387,LONG,2025-09-23 16:38:00,,50
TRD_012,BTCUSDT,28906.62984983499,1.4179615584120309,SHORT,2025-09-23 17:51:00,-814.9284044754311,50
TRD_033,BNBUSDT,54981.733350067996,1.6291750818578281,SHORT,2025-09-23 19:54:00,-231.17899727968015,20
TRD_024,ETHUSDT,21368.5346066851,0.2603795113772421,LONG,2025-09-24 01:15:00,-472.2166337828442,1
TRD_020,ETHUSDT,54808.76503178838,0.9941895728309034,LONG,2025-09-24 08:37:00,-81.19488222363839,1
TRD_005,ETHUSDT,68021.86519692786,0.9748439121150543,SHORT,2025-09-24 11:35:00,-855.3903979109699,20
TRD_038,BTCUSDT,28719.413312480872,0.7063242993577357,SHORT,2025-09-24 13:53:00,-885.4877690712212,20
TRD_030,ETHUSDT,35564.98864095045,1.580790371829692,LONG,2025-09-24 20:09:00,-414.54690054658175,100
TRD_024,ETHUSDT,49143.578601427565,0.20806426977562545,LONG,2025-09-24 22:20:00,-9.154029867876929,5
TRD_043,BNBUSDT,56619.75229286278,0.41798825749545915,LONG,2025-09-25 01:32:00,-476.62686729409944,20
TRD_040,SOLUSDT,37218.569520226716,0.013189510147828428,SHORT,2025-09-25 19:16:00,240.7730243780995,10
TRD_007,SOLUSDT,53212.94885700688,0.7522409222851996,LONG,2025-09-25 20:07:00,361.04418472542756,5
TRD_036,ETHUSDT,64963.93962681665,0.5894445541217402,LONG,2025-09-25 20:15:00,-412.06834527797054,10
TRD_038,ETHUSDT,56327.939361213095,1.7353180276787314,LONG,2025-09-25 20:23:00,705.2347383622449,10
TRD_016,ETHUSDT,55551.135880112204,1.494162385711548,LONG,2025-09-25 23:35:00,-141.4502198371525,5
TRD_015,ETHUSDT,39098.532920830796,0.17809967115892109,SHORT,2025-09-25 23:35:00,925.7665275315715,5
TRD_046,SOLUSDT,65571.46544191004,1.484502270974117,SHORT,2025-09-26 00:09:00,-119.81202200534227,5
TRD_023,BNBUSDT,33866.14709805389,1.3540464406249184,LONG,2025-09-26 02:01:00,-550.8181294017066,5
TRD_012,BTCUSDT,30264.017830985034,0.5706313044646562,SHORT,2025-09-26 06:00:00,624.0456801959735,5
TRD_029,ETHUSDT,38211.196686325195,0.040766941662174,LONG,2025-09-26 07:58:00,-510.7013378279453,5
TRD_044,ETHUSDT,52507.8110369247,0.23917317876353783,SHORT,2025-09-26 08:35:00,578.8521337457008,100
TRD_048,SOLUSDT,63083.89930972534,0.507382758390933,SHORT,2025-09-26 17:33:00,70.31279213593048,50
TRD_015,ETHUSDT,26603.93911736585,1.6350785086430872,LONG,2025-09-26 21:08:00,-267.94316916675973,20
TRD_029,BNBUSDT,60690.10886300815,0.9359725235565393,LONG,2025-09-27 00:24:00,-374.2141968197227,5
TRD_045,BNBUSDT,60641.16973344976,1.83760709765351,LONG,2025-09-27 02:45:00,-33.122659069397976,1
TRD_043,ETHUSDT,49345.967829504305,1.5804054343021168,LONG,2025-09-27 03:54:00,349.9242067884953,20
TRD_049,SOLUSDT,58032.396978901284,0.5813452778895736,SHORT,2025-09-27 04:59:00,-10.044962436130621,1
TRD_021,ETHUSDT,29094.034907579367,1.6922706915952208,LONG,2025-09-27 10:15:00,749.754262321305,10
TRD_015,ETHUSDT,28479.30004103567,0.24228243241740652,LONG,2025-09-27 11:53:00,-577.8853527627031,5
TRD_014,SOLUSDT,63140.00170643636,0.08187386570346611,LONG,2025-09-27 13:27:00,-38.30663694019489,5
TRD_042,BNBUSDT,44907.42186172835,1.2209908606174982,LONG,2025-09-27 16:27:00,560.3300670425547,50
TRD_044,BTCUSDT,32296.860712642454,0.6900686394104809,LONG,2025-09-27 18:00:00,-591.9495314884832,50
TRD_016,ETHUSDT,54436.51788031618,0.6655571164586679,LONG,2025-09-28 02:44:00,530.1319328678775,100
TRD_015,BNBUSDT,64593.758346711045,1.377544290402058,SHORT,2025-09-28 05:45:00,19.898003275758004,50
TRD_042,ETHUSDT,51616.13229721249,1.7017066173675783,LONG,2025-09-28 09:03:00,65.05922118053007,10
TRD_004,BTCUSDT,37367.252147000865,0.6511292556270009,SHORT,2025-09-28 16:38:00,-159.77656814534663,5
TRD_027,SOLUSDT,44161.888264650726,0.6567775058247767,LONG,2025-09-28 18:11:00,-594.4816209927158,1
TRD_023,BNBUSDT,57613.473047266976,1.0723635681918504,SHORT,2025-09-28 19:12:00,-29.40461308299571,10
TRD_029,BTCUSDT,23375.061443619375,1.3098353681400752,SHORT,2025-09-29 03:12:00,-267.8919021276507,5
TRD_041,ETHUSDT,30858.225797822113,0.4137825331548039,SHORT,2025-09-29 08:26:00,772.1528752097983,50
TRD_009,BTCUSDT,43129.15933247236,1.8262315142946266,LONG,2025-09-29 11:56:00,265.2113072981709,10
TRD_043,BNBUSDT,50212.04820485493,1.3122888824655041,SHORT,2025-09-29 11:59:00,27.249399533640087,20
TRD_043,SOLUSDT,36958.27955211622,1.2540720046225156,LONG,2025-09-29 13:14:00,668.8695729282939,10
TRD_007,ETHUSDT,34919.546093494035,1.8093493157748588,SHORT,2025-09-29 15:16:00,-18.056097466674753,5
TRD_042,SOLUSDT,22069.209784986066,1.8154575103830093,LONG,2025-09-29 22:38:00,361.4403080805788,20
TRD_004,SOLUSDT,21630.088602572378,0.27974474004671374,LONG,2025-09-30 06:54:00,592.1058992772798,20
TRD_005,BTCUSDT,33934.74271514128,0.2987002529199358,SHORT,2025-09-30 11:44:00,-126.13328602424718,20
TRD_005,BTCUSDT,46525.30500447715,1.5262779108908937,LONG,2025-09-30 12:44:00,227.4706085710006,20
TRD_011,BNBUSDT,47818.57482227057,1.9141910916325013,SHORT,2025-09-30 15:07:00,-208.34550165580603,5
TRD_041,BNBUSDT,44701.37464334344,1.3363622202410848,SHORT,2025-09-30 22:01:00,583.0915315714258,50
TRD_028,SOLUSDT,40494.034200141716,0.8285208272282685,LONG,2025-09-30 22:55:00,-3.621761163480212,5
TRD_016,BNBUSDT,32614.57946306604,1.3701115481497537,SHORT,2025-09-30 23:14:00,695.3099478908978,50
TRD_041,SOLUSDT,40034.72157963911,0.4653350369495122,LONG,2025-10-01 02:33:00,109.42857289131179,50
TRD_030,ETHUSDT,26937.998269275675,1.9959529366174895,SHORT,2025-10-01 07:17:00,1282.931186797285,1
TRD_004,SOLUSDT,25762.96145130184,0.867859583539446,LONG,2025-10-01 07:51:00,-343.57655560923655,100
TRD_002,BNBUSDT,34997.16284068957,1.864055144992304,LONG,2025-10-01 09:59:00,439.851016199506,100
TRD_046,BNBUSDT,69767.43982136098,0.8672881251989121,LONG,2025-10-01 13:07:00,-11.576448048557744,10
TRD_003,SOLUSDT,36324.847375819925,1.8569981644326279,SHORT,2025-10-01 18:47:00,-102.55591235434265,20
TRD_050,BTCUSDT,66822.81951775527,0.6780140285450321,LONG,2025-10-01 22:42:00,-939.019587755603,50
TRD_021,SOLUSDT,39613.1072883847,1.5234805394650555,LONG,2025-10-02 04:32:00,46.39096063847882,1
TRD_006,SOLUSDT,41950.49955998047,1.9024940046939425,LONG,2025-10-02 13:21:00,-477.1359843966626,50
TRD_043,BTCUSDT,59853.14416011148,1.295501549609579,LONG,2025-10-02 13:46:00,-144.8437099689848,10
TRD_018,ETHUSDT,24681.916372372834,1.3583547992920035,LONG,2025-10-02 17:10:00,-457.4802138426337,20
TRD_044,BTCUSDT,29115.666179681975,0.2147436281908818,LONG,2025-10-02 18:56:00,-390.5798386568208,10
TRD_005,BNBUSDT,68692.01324876073,0.9536976948561628,LONG,2025-10-03 01:59:00,-526.3370112401188,10
TRD_009,BTCUSDT,45295.86699803473,1.7746432581127072,LONG,2025-10-03 02:00:00,-521.1783998330391,50
TRD_020,BNBUSDT,22215.484110431513,0.48941057409912914,LONG,2025-10-03 07:22:00,-785.5850529819986,10
TRD_028,BNBUSDT,22369.036652802526,1.578842396861643,SHORT,2025-10-03 09:13:00,198.10657191239056,5
TRD_026,SOLUSDT,65362.034188869635,1.3546626727498428,LONG,2025-10-03 09:59:00,19.048681225821973,10
TRD_018,SOLUSDT,63668.25447793588,0.45374206983366955,LONG,2025-10-03 12:20:00,363.89604777328015,10
TRD_019,ETHUSDT,42919.955347255,0.5727544984832492,LONG,2025-10-03 14:02:00,-185.94620674818384,5
TRD_003,BNBUSDT,28161.104297229936,0.8608461912401874,SHORT,2025-10-03 15:05:00,-319.876461510883,1
TRD_009,SOLUSDT,61514.230318123984,0.25900713888624405,LONG,2025-10-03 15:13:00,-33.93303397302046,5
TRD_036,BNBUSDT,36230.00536398253,1.827608881344832,LONG,2025-10-03 16:44:00,360.8499169891402,5
TRD_031,ETHUSDT,40952.91993315477,1.4813216340933903,SHORT,2025-10-03 18:13:00,159.9199370773218,5
TRD_049,BNBUSDT,54123.8189524659,0.7362785590071236,SHORT,2025-10-03 19:40:00,16.470283835196852,10
TRD_017,ETHUSDT,37669.917670382725,0.606334335656874,SHORT,2025-10-04 00:21:00,342.19152972841425,10
TRD_023,ETHUSDT,51433.49633491466,1.382261951921631,LONG,2025-10-04 02:34:00,12.524827486014049,5
TRD_034,ETHUSDT,64264.13552212922,0.8541996346859547,LONG,2025-10-04 08:33:00,-285.7632232619709,1
TRD_041,SOLUSDT,59868.663438723874,0.4663797780910947,LONG,2025-10-04 15:51:00,463.77010399656666,20
TRD_041,BTCUSDT,39080.55369335802,0.8659999984177772,LONG,2025-10-04 21:39:00,-614.1807314835786,10
TRD_005,BTCUSDT,34396.827735186744,1.7438809966129187,SHORT,2025-10-05 03:09:00,-700.1761425269681,5
TRD_015,SOLUSDT,34275.522436977946,0.1465272067145273,SHORT,2025-10-05 04:55:00,-2.471101711964959,1
TRD_047,BNBUSDT,37429.557518829155,0.743032912091005,LONG,2025-10-05 07:12:00,52.91669085457543,5
TRD_003,SOLUSDT,44675.849336238614,1.9250554518041592,SHORT,2025-10-05 12:54:00,126.511458692647,20
TRD_019,BNBUSDT,40829.87403469715,0.03951536648461602,LONG,2025-10-05 15:43:00,-153.80684960775804,10
TRD_028,ETHUSDT,26650.201049382893,1.7823742318871252,LONG,2025-10-05 16:41:00,686.5426503450742,1
TRD_003,SOLUSDT,28172.792916695413,0.7559190601685473,LONG,2025-10-05 19:31:00,-739.2720267987186,5
TRD_038,BTCUSDT,37146.48046990917,0.38714122710515964,LONG,2025-10-05 23:28:00,77.49217726017034,100
TRD_004,BNBUSDT,48103.205002942865,0.03980969746868643,SHORT,2025-10-06 01:40:00,389.32308299440666,10
TRD_024,SOLUSDT,49633.19750667474,0.1503403747836042,SHORT,2025-10-06 05:39:00,702.1758680206896,5
TRD_031,SOLUSDT,44310.3532448315,0.3519682948061425,LONG,2025-10-06 08:50:00,677.1638636637721,50
TRD_045,BNBUSDT,56938.79406037573,0.06056438437536062,LONG,2025-10-06 11:37:00,-538.0934381393839,5
TRD_045,ETHUSDT,56862.43943783683,0.6783412374991091,SHORT,2025-10-06 14:52:00,191.06911044729162,20
TRD_011,ETHUSDT,41381.37358436943,0.09933729760509713,SHORT,2025-10-06 21:06:00,-97.0224545390938,1
TRD_037,ETHUSDT,26222.040538047215,1.3875099630705099,LONG,2025-10-06 21:40:00,0.5257192589515363,1
TRD_001,ETHUSDT,46508.73848835616,1.639625155939545,SHORT,2025-10-07 01:04:00,576.9649995952831,10
TRD_009,BNBUSDT,39073.453199691634,1.7760532079064724,SHORT,2025-10-07 04:25:00,959.9647592417491,5
TRD_017,BTCUSDT,26896.149488185165,1.1027650801289772,SHORT,2025-10-07 06:08:00,140.45539791549874,1
TRD_001,SOLUSDT,69090.86049824196,1.893553986947932,LONG,2025-10-07 07:22:00,-982.8638564741102,50
TRD_003,SOLUSDT,38487.76946400511,0.02123444661393601,SHORT,2025-10-07 13:36:00,-824.1977963579135,1
TRD_047,ETHUSDT,51289.89198106155,0.2766964611066041,SHORT,2025-10-07 18:16:00,-13.249846657738061,20
TRD_026,BNBUSDT,44506.44306682983,0.5934003016545212,SHORT,2025-10-07 19:10:00,508.78227618712225,5
TRD_031,BTCUSDT,27141.413960838305,1.5801586394889313,SHORT,2025-10-07 23:40:00,-382.7177416195831,50
TRD_026,BTCUSDT,22777.18116862853,1.7719243888663756,SHORT,2025-10-08 02:10:00,-85.58767580128792,100
TRD_023,SOLUSDT,51288.47075409794,1.2400875580990949,LONG,2025-10-08 04:11:00,818.9542509436011,5
TRD_030,ETHUSDT,32351.093517394278,0.7726403253741857,SHORT,2025-10-08 12:37:00,-188.24003026202317,10
TRD_010,SOLUSDT,32182.69998068575,1.3350327511362672,SHORT,2025-10-08 12:51:00,886.4248645412506,20
TRD_008,SOLUSDT,67848.80948551552,0.3699897503284886,SHORT,2025-10-08 16:53:00,-205.1381792478547,1
TRD_044,BTCUSDT,43088.66521556457,0.9211693638231397,SHORT,2025-10-08 20:39:00,462.1351158115507,20
TRD_025,BNBUSDT,21471.303325034463,1.020012755663347,LONG,2025-10-08 21:15:00,48.4267660969064,50
TRD_022,BTCUSDT,36992.13575749034,0.21869372981231705,LONG,2025-10-09 01:35:00,398.31720362954064,1
TRD_015,SOLUSDT,49224.57711261133,0.0774065938409965,LONG,2025-10-09 13:17:00,1014.3205204500237,20
TRD_041,ETHUSDT,36428.37092585604,1.5027099397267907,SHORT,2025-10-09 18:57:00,219.83531741810228,1
TRD_010,ETHUSDT,21342.597701707116,1.07406565496662,SHORT,2025-10-09 20:03:00,640.5367988942443,10
TRD_020,BNBUSDT,42215.56327333677,0.6711550167370915,LONG,2025-10-09 22:15:00,-437.3157109800267,5
TRD_041,BNBUSDT,25295.31680873889,0.8800849770056888,LONG,2025-10-09 22:44:00,-455.71389831454167,5
TRD_047,BNBUSDT,50958.00123313522,1.9158297923541594,LONG,2025-10-10 02:56:00,-806.2167722470657,5
TRD_023,SOLUSDT,50979.3550111344,0.7759784061087617,LONG,2025-10-10 03:34:00,-517.8234032093188,5
TRD_001,SOLUSDT,21887.956979920036,0.2159236610410084,LONG,2025-10-10 04:36:00,768.6333260201832,20
TRD_002,BNBUSDT,34533.313079968866,0.9325683373310539,LONG,2025-10-10 04:43:00,175.73107421780261,5
TRD_019,ETHUSDT,40684.313186950196,1.2996162632213566,SHORT,2025-10-10 05:56:00,-123.70103764519337,5
TRD_014,ETHUSDT,47513.20489295889,0.03410510103878412,SHORT,2025-10-10 09:28:00,112.09750643828029,5
